Date,Reference,Account,Amount,Memo
01/03/2026,SO-#80088,2340.000,445.00,Store Credit/Store Credit Adjustments - Order #80088
01/03/2026,SO-#80088,3000.000,-445.00,Sales - Order #80088
01/03/2026,SO-#80087,1061.000,134.68,Credit Card/PayPal - Order #80087
01/03/2026,SO-#80087,3000.000,-147.74,Sales - Order #80087
01/03/2026,SO-#80087,3034.000,22.16,Discount - Order #80087
01/03/2026,SO-#80087,2110.000,-9.10,Sales Tax - Order #80087
01/03/2026,SO-#80086,1061.000,492.60,Credit Card/PayPal - Order #80086
01/03/2026,SO-#80086,3000.000,-45.70,Sales - Order #80086
01/03/2026,RF-#80086,3035.000,445.00,Refund - Order #80086
01/03/2026,RF-#80086,2340.000,-445.00,Refund Store Credit/Store Credit Adjustments - Order #80086
01/03/2026,RF-#80086,3035.000,1.90,Refund - Order #80086
01/03/2026,RF-#80086,2340.000,-1.90,Refund Store Credit/Store Credit Adjustments - Order #80086
01/03/2026,SO-#80085,4005.000,9.45,Inventory Adjustment/Memo Offset/Transfer Offset - Order #80085
01/03/2026,SO-#80085,3000.000,-24.95,Sales - Order #80085
01/03/2026,SO-#80085,3034.000,15.50,Discount - Order #80085
01/03/2026,SO-#80084,4005.000,15.00,Inventory Adjustment/Memo Offset/Transfer Offset - Order #80084
01/03/2026,SO-#80084,3000.000,-29.00,Sales - Order #80084
01/03/2026,SO-#80084,3034.000,14.00,Discount - Order #80084
01/03/2026,SO-#80083,1061.000,10.19,Credit Card/PayPal - Order #80083
01/03/2026,SO-#80083,3000.000,-9.50,Sales - Order #80083
01/03/2026,SO-#80083,2110.000,-0.69,Sales Tax - Order #80083
01/03/2026,SO-#80082,1051.000,4.84,Cash/Check - Order #80082
01/03/2026,SO-#80082,3000.000,-4.50,Sales - Order #80082
01/03/2026,SO-#80082,2110.000,-0.34,Sales Tax - Order #80082
01/03/2026,SO-#80081,1061.000,87.16,Credit Card/PayPal - Order #80081
01/03/2026,SO-#80081,3000.000,-116.10,Sales - Order #80081
01/03/2026,SO-#80081,3034.000,34.83,Discount - Order #80081
01/03/2026,SO-#80081,2110.000,-5.89,Sales Tax - Order #80081
01/03/2026,SO-#80080,2320.000,48.51,Gift Cards/Gift Certificates - Order #80080
01/03/2026,SO-#80080,1061.000,15.97,Credit Card/PayPal - Order #80080
01/03/2026,SO-#80080,3000.000,-60.10,Sales - Order #80080
01/03/2026,SO-#80080,2110.000,-4.38,Sales Tax - Order #80080
01/03/2026,SO-#80078,1061.000,10.29,Credit Card/PayPal - Order #80078
01/03/2026,SO-#80078,3000.000,-10.29,Sales - Order #80078
01/03/2026,SO-#80076,1061.000,31.79,Credit Card/PayPal - Order #80076
01/03/2026,SO-#80076,3000.000,-29.64,Sales - Order #80076
01/03/2026,SO-#80076,2110.000,-2.15,Sales Tax - Order #80076
01/03/2026,SO-#80075,1061.000,28.82,Credit Card/PayPal - Order #80075
01/03/2026,SO-#80075,3000.000,-29.85,Sales - Order #80075
01/03/2026,SO-#80075,3034.000,2.98,Discount - Order #80075
01/03/2026,SO-#80075,2110.000,-1.95,Sales Tax - Order #80075
01/03/2026,SO-#80074,1051.000,3.49,Cash/Check - Order #80074
01/03/2026,SO-#80074,3000.000,-3.25,Sales - Order #80074
01/03/2026,SO-#80074,2110.000,-0.24,Sales Tax - Order #80074
01/03/2026,SO-#80071,1061.000,91.40,Credit Card/PayPal - Order #80071
01/03/2026,SO-#80071,3000.000,-73.90,Sales - Order #80071
01/03/2026,RF-#80071,3035.000,17.50,Refund - Order #80071
01/03/2026,RF-#80071,1061.000,-17.50,Refund Credit Card/PayPal - Order #80071
01/03/2026,SO-#80070,1061.000,39.58,Credit Card/PayPal - Order #80070
01/03/2026,SO-#80070,3000.000,-36.90,Sales - Order #80070
01/03/2026,SO-#80070,2110.000,-2.68,Sales Tax - Order #80070
01/03/2026,SO-#80069,1061.000,61.88,Credit Card/PayPal - Order #80069
01/03/2026,SO-#80069,3000.000,-57.69,Sales - Order #80069
01/03/2026,SO-#80069,2110.000,-4.19,Sales Tax - Order #80069
01/03/2026,SO-#80068,1061.000,53.23,Credit Card/PayPal - Order #80068
01/03/2026,SO-#80068,3000.000,-49.63,Sales - Order #80068
01/03/2026,SO-#80068,2110.000,-3.60,Sales Tax - Order #80068
01/03/2026,SO-#80067,1061.000,28.85,Credit Card/PayPal - Order #80067
01/03/2026,SO-#80067,3000.000,-29.90,Sales - Order #80067
01/03/2026,SO-#80067,3034.000,2.99,Discount - Order #80067
01/03/2026,SO-#80067,2110.000,-1.94,Sales Tax - Order #80067
01/03/2026,SO-#80066,1061.000,50.00,Credit Card/PayPal - Order #80066
01/03/2026,SO-#80066,3000.000,-50.00,Sales - Order #80066
01/03/2026,SO-#80065,1061.000,107.25,Credit Card/PayPal - Order #80065
01/03/2026,SO-#80065,3000.000,-100.00,Sales - Order #80065
01/03/2026,SO-#80065,2110.000,-7.25,Sales Tax - Order #80065
01/03/2026,SO-#80064,1061.000,10.29,Credit Card/PayPal - Order #80064
01/03/2026,SO-#80064,3000.000,-10.29,Sales - Order #80064
01/03/2026,SO-#80063,1051.000,3.76,Cash/Check - Order #80063
01/03/2026,SO-#80063,3000.000,-3.50,Sales - Order #80063
01/03/2026,SO-#80063,2110.000,-0.26,Sales Tax - Order #80063
01/03/2026,SO-#80062,1051.000,31.14,Cash/Check - Order #80062
01/03/2026,SO-#80062,3000.000,-29.00,Sales - Order #80062
01/03/2026,SO-#80062,2110.000,-2.14,Sales Tax - Order #80062
01/03/2026,SO-#80061,1061.000,62.25,Credit Card/PayPal - Order #80061
01/03/2026,SO-#80061,1061.000,6.47,Credit Card/PayPal - Order #80061
01/03/2026,SO-#80061,3000.000,-90.25,Sales - Order #80061
01/03/2026,SO-#80061,3034.000,27.07,Discount - Order #80061
01/03/2026,SO-#80061,2110.000,-5.54,Sales Tax - Order #80061
01/03/2026,SO-#80060,1061.000,68.34,Credit Card/PayPal - Order #80060
01/03/2026,SO-#80060,3000.000,-70.80,Sales - Order #80060
01/03/2026,SO-#80060,3034.000,7.08,Discount - Order #80060
01/03/2026,SO-#80060,2110.000,-4.62,Sales Tax - Order #80060
01/03/2026,SO-#80059,1061.000,76.30,Credit Card/PayPal - Order #80059
01/03/2026,SO-#80059,3000.000,-106.68,Sales - Order #80059
01/03/2026,SO-#80059,3034.000,32.00,Discount - Order #80059
01/03/2026,SO-#80059,2110.000,-1.62,Sales Tax - Order #80059
01/03/2026,SO-#80057,1061.000,17.72,Credit Card/PayPal - Order #80057
01/03/2026,SO-#80057,3000.000,-23.60,Sales - Order #80057
01/03/2026,SO-#80057,3034.000,7.08,Discount - Order #80057
01/03/2026,SO-#80057,2110.000,-1.20,Sales Tax - Order #80057
01/03/2026,SO-#80056,1061.000,28.91,Credit Card/PayPal - Order #80056
01/03/2026,SO-#80056,3000.000,-29.95,Sales - Order #80056
01/03/2026,SO-#80056,3034.000,2.99,Discount - Order #80056
01/03/2026,SO-#80056,2110.000,-1.95,Sales Tax - Order #80056
01/03/2026,SO-#80055,1061.000,100.00,Credit Card/PayPal - Order #80055
01/03/2026,SO-#80055,3000.000,-100.00,Sales - Order #80055
01/03/2026,SO-#80054,2340.000,16.95,Store Credit/Store Credit Adjustments - Order #80054
01/03/2026,SO-#80054,3000.000,-15.80,Sales - Order #80054
01/03/2026,SO-#80054,2110.000,-1.15,Sales Tax - Order #80054
01/03/2026,SO-#80045,1061.000,140.00,Credit Card/PayPal - Order #80045
01/03/2026,SO-#80045,3000.000,-140.00,Sales - Order #80045
01/03/2026,SO-#80036,1061.000,10.00,Credit Card/PayPal - Order #80036
01/03/2026,SO-#80036,3000.000,-10.00,Sales - Order #80036
