Order Name,Order Date,Item ID,Description,Quantity,Unit Price,Discount Amount,Amount,Taxable,Tax Amount
220,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
219,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
217,06/14/2026,46364083290309,General Op. Fund,1,10.00,0.00,10.00,No,0.00
218,06/14/2026,46364083159237,General Op. Fund,1,50.00,0.00,50.00,No,0.00
216,06/14/2026,46364083159237,General Op. Fund,1,50.00,0.00,50.00,No,0.00
215,06/14/2026,46364082831557,Mem Renewal MM,1,50.00,0.00,50.00,No,0.00
214,06/14/2026,46364082634949,Capital Campaign,1,25.00,0.00,25.00,No,0.00
213,06/14/2026,46364082962629,Mem Renewal MM,1,25.00,0.00,25.00,No,0.00
211,06/14/2026,46364082962629,Mem Renewal MM,1,25.00,0.00,25.00,No,0.00
212,06/14/2026,46364082962629,Mem Renewal MM,1,40.00,0.00,40.00,No,0.00
210,06/14/2026,46364083617989,Annual Giving MM,1,25.00,0.00,25.00,No,0.00
209,06/14/2026,46364082962629,Mem Renewal MM,1,35.00,0.00,35.00,No,0.00
208,06/14/2026,46364083617989,Annual Giving MM,1,15.00,0.00,15.00,No,0.00
207,06/14/2026,46364082962629,Mem Renewal MM,1,35.00,0.00,35.00,No,0.00
206,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
205,06/14/2026,46364083617989,Annual Giving MM,1,25.00,0.00,25.00,No,0.00
204,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
203,06/14/2026,46364083617989,Annual Giving MM,1,25.00,0.00,25.00,No,0.00
202,06/14/2026,46364082962629,Mem Renewal MM,1,35.00,0.00,35.00,No,0.00
201,06/14/2026,46364082962629,Mem Renewal MM,1,35.00,0.00,35.00,No,0.00
200,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
199,06/14/2026,46364082634949,Capital Campaign,1,125.00,0.00,125.00,No,0.00
198,06/14/2026,46364082864325,Mem Renewal MM,1,100.00,0.00,100.00,No,0.00
197,06/14/2026,46364083519685,Annual Giving MM,1,100.00,0.00,100.00,No,0.00
196,06/14/2026,46364082962629,Mem Renewal MM,1,35.00,0.00,35.00,No,0.00
195,06/14/2026,46364082667717,General MM,1,50.00,0.00,50.00,No,0.00
194,06/14/2026,46364082864325,Mem Renewal MM,1,100.00,0.00,100.00,No,0.00
193,06/14/2026,46364082897093,Mem Renewal MM,1,250.00,0.00,250.00,No,0.00
192,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
191,06/14/2026,46364082798789,General MM,1,80.00,0.00,80.00,No,0.00
190,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
189,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
188,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
187,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
186,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
185,06/14/2026,46364082962629,Mem Renewal MM,1,35.00,0.00,35.00,No,0.00
184,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
183,06/14/2026,46364083290309,General Op. Fund,1,30.00,0.00,30.00,No,0.00
181,06/14/2026,46364082634949,Capital Campaign,1,20.00,0.00,20.00,No,0.00
179,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
180,06/14/2026,46364083126469,Annual Appeal 99,1,20.00,0.00,20.00,No,0.00
178,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
177,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
176,06/14/2026,46364083192005,General Op. Fund,1,100.00,0.00,100.00,No,0.00
175,06/14/2026,46364083716293,Capital Fund,1,100.00,0.00,100.00,No,0.00
173,06/14/2026,46364082798789,General MM,1,40.00,0.00,40.00,No,0.00
172,06/14/2026,46364082962629,Mem Renewal MM,1,35.00,0.00,35.00,No,0.00
171,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
170,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
169,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
168,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
167,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
166,06/14/2026,46364083290309,General Op. Fund,1,35.00,0.00,35.00,No,0.00
165,06/14/2026,46364083290309,General Op. Fund,1,35.00,0.00,35.00,No,0.00
162,06/14/2026,46364083290309,General Op. Fund,1,125.00,0.00,125.00,No,0.00
163,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
164,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
161,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
160,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
159,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
158,06/14/2026,46364083192005,General Op. Fund,1,100.00,0.00,100.00,No,0.00
157,06/14/2026,46364083290309,General Op. Fund,1,40.00,0.00,40.00,No,0.00
156,06/14/2026,46364083192005,General Op. Fund,1,100.00,0.00,100.00,No,0.00
155,06/14/2026,46364083290309,General Op. Fund,1,40.00,0.00,40.00,No,0.00
154,06/14/2026,46364083192005,General Op. Fund,1,100.00,0.00,100.00,No,0.00
153,06/14/2026,46364083290309,General Op. Fund,1,40.00,0.00,40.00,No,0.00
152,06/14/2026,46364083159237,General Op. Fund,1,50.00,0.00,50.00,No,0.00
151,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
150,06/14/2026,46364083159237,General Op. Fund,1,50.00,0.00,50.00,No,0.00
149,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
146,06/14/2026,46364082536645,Capital Campaign,1,100.00,0.00,100.00,No,0.00
148,06/14/2026,46364082700485,General MM,1,100.00,0.00,100.00,No,0.00
147,06/14/2026,46364082962629,Mem Renewal MM,1,25.00,0.00,25.00,No,0.00
143,06/14/2026,46364084109509,Annual Appeal 98,1,50.00,0.00,50.00,No,0.00
145,06/14/2026,46364083028165,Annual Appeal 99,1,100.00,0.00,100.00,No,0.00
144,06/14/2026,46364082962629,Mem Renewal MM,1,25.00,0.00,25.00,No,0.00
142,06/14/2026,46364082962629,Mem Renewal MM,1,25.00,0.00,25.00,No,0.00
141,06/14/2026,46364082962629,Mem Renewal MM,1,25.00,0.00,25.00,No,0.00
140,06/14/2026,46364082798789,General MM,1,25.00,0.00,25.00,No,0.00
139,06/14/2026,46364084011205,Sales,1,5.00,0.00,5.00,No,0.00
138,06/14/2026,46364084011205,Sales,1,2.00,0.00,2.00,No,0.00
137,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
136,06/14/2026,46364083617989,Annual Giving MM,1,30.00,0.00,30.00,No,0.00
135,06/14/2026,46364082798789,General MM,1,20.00,0.00,20.00,No,0.00
134,06/14/2026,46364083617989,Annual Giving MM,1,5.00,0.00,5.00,No,0.00
133,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
132,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
131,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
130,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
129,06/14/2026,46364084011205,Sales,1,36.00,0.00,36.00,No,0.00
128,06/14/2026,46364084011205,Sales,1,7.00,0.00,7.00,No,0.00
127,06/14/2026,46364083224773,General Op. Fund,1,250.00,0.00,250.00,No,0.00
126,06/14/2026,46364083290309,General Op. Fund,1,20.00,0.00,20.00,No,0.00
125,06/14/2026,46364084011205,Sales,1,11.65,0.00,11.65,No,0.00
124,06/14/2026,46364082798789,General MM,1,10.00,0.00,10.00,No,0.00
123,06/14/2026,46364082962629,Mem Renewal MM,1,25.00,0.00,25.00,No,0.00
122,06/14/2026,46364082962629,Mem Renewal MM,1,25.00,0.00,25.00,No,0.00
121,06/14/2026,46364082962629,Mem Renewal MM,1,10.00,0.00,10.00,No,0.00
120,06/14/2026,46364084011205,Sales,1,3.00,0.00,3.00,No,0.00
119,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
118,06/14/2026,46364082831557,Mem Renewal MM,1,50.00,0.00,50.00,No,0.00
114,06/14/2026,46364084011205,Sales,1,24.00,0.00,24.00,No,0.00
117,06/14/2026,46364083617989,Annual Giving MM,1,60.00,0.00,60.00,No,0.00
116,06/14/2026,46364082831557,Mem Renewal MM,1,50.00,0.00,50.00,No,0.00
115,06/14/2026,46364083454149,Events,1,5.00,0.00,5.00,No,0.00
113,06/14/2026,46364082831557,Mem Renewal MM,1,50.00,0.00,50.00,No,0.00
112,06/14/2026,46364082962629,Mem Renewal MM,1,35.00,0.00,35.00,No,0.00
106,06/14/2026,46364083192005,General Op. Fund,1,100.00,0.00,100.00,No,0.00
105,06/14/2026,46364083192005,General Op. Fund,1,100.00,0.00,100.00,No,0.00
104,06/14/2026,46364083290309,General Op. Fund,1,40.00,0.00,40.00,No,0.00
101,06/14/2026,46364083290309,General Op. Fund,1,40.00,0.00,40.00,No,0.00
102,06/14/2026,46364083814597,Capital Fund,1,150.00,0.00,150.00,No,0.00
97,06/14/2026,46364083683525,Capital Fund,1,50.00,0.00,50.00,No,0.00
99,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
100,06/14/2026,46364083290309,General Op. Fund,1,40.00,0.00,40.00,No,0.00
98,06/14/2026,46364083290309,General Op. Fund,1,40.00,0.00,40.00,No,0.00
95,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
94,06/14/2026,46364083192005,General Op. Fund,1,100.00,0.00,100.00,No,0.00
93,06/14/2026,46364082602181,Capital Campaign,1,500.00,0.00,500.00,No,0.00
92,06/14/2026,46364083126469,Annual Appeal 99,1,1593.48,0.00,1593.48,No,0.00
91,06/14/2026,46364082634949,Capital Campaign,1,3151.95,0.00,3151.95,No,0.00
90,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
89,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
88,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
87,06/14/2026,46364082962629,Mem Renewal MM,1,35.00,0.00,35.00,No,0.00
86,06/14/2026,46364082831557,Mem Renewal MM,1,50.00,0.00,50.00,No,0.00
85,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
84,06/14/2026,46364082831557,Mem Renewal MM,1,50.00,0.00,50.00,No,0.00
83,06/14/2026,46364082831557,Mem Renewal MM,1,50.00,0.00,50.00,No,0.00
82,06/14/2026,46364082634949,Capital Campaign,1,125.00,0.00,125.00,No,0.00
81,06/14/2026,46364082569413,Capital Campaign,1,250.00,0.00,250.00,No,0.00
80,06/14/2026,46364083290309,General Op. Fund,1,35.00,0.00,35.00,No,0.00
79,06/14/2026,46364083290309,General Op. Fund,1,35.00,0.00,35.00,No,0.00
78,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
77,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
76,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
75,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
74,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
73,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
72,06/14/2026,46364083290309,General Op. Fund,1,40.00,0.00,40.00,No,0.00
71,06/14/2026,46364083192005,General Op. Fund,1,100.00,0.00,100.00,No,0.00
70,06/14/2026,46364083192005,General Op. Fund,1,100.00,0.00,100.00,No,0.00
69,06/14/2026,46364083290309,General Op. Fund,1,40.00,0.00,40.00,No,0.00
68,06/14/2026,46364083290309,General Op. Fund,1,40.00,0.00,40.00,No,0.00
67,06/14/2026,46364083290309,General Op. Fund,1,40.00,0.00,40.00,No,0.00
66,06/14/2026,46364083192005,General Op. Fund,1,100.00,0.00,100.00,No,0.00
65,06/14/2026,46364082962629,Mem Renewal MM,1,40.00,0.00,40.00,No,0.00
64,06/14/2026,46364082962629,Mem Renewal MM,1,40.00,0.00,40.00,No,0.00
63,06/14/2026,46364083126469,Annual Appeal 99,1,200.00,0.00,200.00,No,0.00
62,06/14/2026,46364082962629,Mem Renewal MM,1,30.00,0.00,30.00,No,0.00
61,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
60,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
59,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
56,06/14/2026,46364083617989,Annual Giving MM,1,10.00,0.00,10.00,No,0.00
58,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
57,06/14/2026,46364082798789,General MM,1,10.00,0.00,10.00,No,0.00
55,06/14/2026,46364082634949,Capital Campaign,1,125.00,0.00,125.00,No,0.00
54,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
235233,06/14/2026,46364037546181,Historic House Appeal,1,25.00,0.00,25.00,No,0.00
53,06/14/2026,46364082962629,Mem Renewal MM,1,25.00,0.00,25.00,No,0.00
52,06/14/2026,46364083290309,General Op. Fund,1,20.00,0.00,20.00,No,0.00
51,06/14/2026,46364082962629,Mem Renewal MM,1,25.00,0.00,25.00,No,0.00
50,06/14/2026,46364082962629,Mem Renewal MM,1,25.00,0.00,25.00,No,0.00
49,06/14/2026,46364082962629,Mem Renewal MM,1,25.00,0.00,25.00,No,0.00
43,06/14/2026,46364083454149,Events,1,5.00,0.00,5.00,No,0.00
48,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
47,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
46,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
165608,06/14/2026,BOOK-400-080,"Genesis of a Poem: Rosa Maud Turner's ""O Dreamer, Leave Thy Dreams for Joyful Waking"" by Peter J. Hodgson",2,7.20,0.00,14.40,No,0.00
45,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
44,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
165458,06/14/2026,BOOK-300-104,Christian Science in East Germany: The Church that Came in from the Cold by Gregory Sandford,1,13.50,0.00,13.50,No,0.00
42,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
41,06/14/2026,46364082962629,Mem Renewal MM,1,25.00,0.00,25.00,No,0.00
235232,06/14/2026,46364037415109,Historic House Appeal,1,50.00,0.00,50.00,No,0.00
40,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
39,06/14/2026,46364082602181,Capital Campaign,1,500.00,0.00,500.00,No,0.00
173371,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
173371,06/14/2026,46364040102085,Ongoing Fundraising,1,60.00,0.00,60.00,No,0.00
187693,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
153001,06/14/2026,46363848147141,Membership,1,35.00,0.00,35.00,No,0.00
153001,06/14/2026,46364040102085,Ongoing Fundraising,1,65.00,0.00,65.00,No,0.00
163729,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
145655,06/14/2026,46363848147141,Membership,1,35.00,0.00,35.00,No,0.00
145655,06/14/2026,46363848147141,Membership,1,100.00,0.00,100.00,No,0.00
33,06/14/2026,46363848147141,Membership,1,35.00,0.00,35.00,No,0.00
145893,06/14/2026,46363848147141,Membership,1,35.00,0.00,35.00,No,0.00
145893,06/14/2026,46363848147141,Membership,1,65.00,0.00,65.00,No,0.00
34,06/14/2026,46363848147141,Membership,1,65.00,0.00,65.00,No,0.00
31,06/14/2026,46364083290309,General Op. Fund,1,35.00,0.00,35.00,No,0.00
32,06/14/2026,46364083192005,General Op. Fund,1,100.00,0.00,100.00,No,0.00
30,06/14/2026,46364083290309,General Op. Fund,1,35.00,0.00,35.00,No,0.00
29,06/14/2026,46364083159237,General Op. Fund,1,50.00,0.00,50.00,No,0.00
28,06/14/2026,46364083290309,General Op. Fund,1,35.00,0.00,35.00,No,0.00
27,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
26,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
25,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
235231,06/14/2026,46364037415109,Historic House Appeal,1,50.00,0.00,50.00,No,0.00
24,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
23,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
22,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
21,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
20,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
19,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
18,06/14/2026,46364083290309,General Op. Fund,1,25.00,0.00,25.00,No,0.00
17,06/14/2026,46364083159237,General Op. Fund,1,50.00,0.00,50.00,No,0.00
13,06/14/2026,46364082995397,Annual Appeal 99,1,50.00,0.00,50.00,No,0.00
14,06/14/2026,46364083290309,General Op. Fund,1,45.00,0.00,45.00,No,0.00
16,06/14/2026,46364082962629,Mem Renewal MM,1,25.00,0.00,25.00,No,0.00
15,06/14/2026,46364082503877,Capital Campaign,1,50.00,0.00,50.00,No,0.00
10,06/14/2026,46364082962629,Mem Renewal MM,1,25.00,0.00,25.00,No,0.00
11,06/14/2026,46364082962629,Mem Renewal MM,1,25.00,0.00,25.00,No,0.00
12,06/14/2026,46364082798789,General MM,1,15.00,0.00,15.00,No,0.00
235230,06/14/2026,46364037415109,Historic House Appeal,1,50.00,0.00,50.00,No,0.00
9,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
8,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
4,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
5,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
7,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
3,06/14/2026,46364082962629,Mem Renewal MM,1,20.00,0.00,20.00,No,0.00
1,06/14/2026,46364082634949,Capital Campaign,1,25.00,0.00,25.00,No,0.00
2,06/14/2026,46364082798789,General MM,1,10.00,0.00,10.00,No,0.00
6,06/14/2026,46364082798789,General MM,1,5.00,0.00,5.00,No,0.00
235229,06/14/2026,46364037447877,Historic House Appeal,1,100.00,0.00,100.00,No,0.00
235226,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235226,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235225,06/14/2026,46364037447877,Historic House Appeal,1,100.00,0.00,100.00,No,0.00
235224,06/14/2026,46364037447877,Historic House Appeal,1,100.00,0.00,100.00,No,0.00
235220,06/14/2026,46364037546181,Historic House Appeal,1,200.00,0.00,200.00,No,0.00
235219,06/14/2026,46364037447877,Historic House Appeal,1,100.00,0.00,100.00,No,0.00
235218,06/14/2026,46364037480645,Historic House Appeal,1,250.00,0.00,250.00,No,0.00
235217,06/14/2026,46364037480645,Historic House Appeal,1,250.00,0.00,250.00,No,0.00
235216,06/14/2026,46364037513413,Historic House Appeal,1,500.00,0.00,500.00,No,0.00
235215,06/14/2026,46364037546181,Historic House Appeal,1,40.00,0.00,40.00,No,0.00
235214,06/14/2026,46364040102085,Ongoing Fundraising,1,1000.00,0.00,1000.00,No,0.00
235213,06/14/2026,46364040036549,Ongoing Fundraising,1,250.00,0.00,250.00,No,0.00
235210,06/14/2026,BOOK-400-000,Life at 400 Beacon Street by Heather Vogel Frederick,1,36.00,0.00,36.00,No,0.00
235210,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235206,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235204,06/14/2026,BOOK-400-318,Paths of Pioneer Christian Scientists by Christopher L. Tyner,1,24.00,0.00,24.00,No,0.00
235204,06/14/2026,46364018999493,Longyear Fund,1,10.00,0.00,10.00,No,0.00
235203,06/14/2026,46364018868421,Longyear Fund,1,50.00,0.00,50.00,No,0.00
235203,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235203,06/14/2026,46363976827077,Donor Cover Cost,1,3.06,0.00,3.06,No,0.00
235202,06/14/2026,46364018999493,Longyear Fund,1,10.00,0.00,10.00,No,0.00
235199,06/14/2026,46363848179909,Membership,1,75.00,0.00,75.00,No,0.00
235196,06/14/2026,46364003893445,Historic House Fund,1,50.00,0.00,50.00,No,0.00
235196,06/14/2026,46363976827077,Donor Cover Cost,1,1.75,0.00,1.75,No,0.00
235195,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235195,06/14/2026,46363976827077,Donor Cover Cost,1,1.46,0.00,1.46,No,0.00
235194,06/14/2026,BOOK-500-001,Christmas in the Manger,1,7.20,0.00,7.20,No,0.19
235194,06/14/2026,BOOK-500-347,On Noah's Ark by Jan Brett,1,7.20,0.00,7.20,No,0.19
235194,06/14/2026,STA-100-2000WCI,Watercolor Historic House Cards,1,4.95,0.00,4.95,No,0.13
235194,06/14/2026,BOOK-400-316,"A Chronological Reference to Mary Baker Eddy's Books Miscellaneous Writings: 1883 - 1896 and The First Church of Christ, Scientist, and Miscellany",1,10.80,0.00,10.80,No,0.28
235194,06/14/2026,GIFT-300-154,Decorative Wooden Spinning Tops,1,2.70,0.00,2.70,No,0.07
235194,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,1.02
235193,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235191,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235190,06/14/2026,46364018999493,Longyear Fund,1,10.00,0.00,10.00,No,0.00
235189,06/14/2026,46364018868421,Longyear Fund,1,50.00,0.00,50.00,No,0.00
235188,06/14/2026,46363848179909,Membership,1,75.00,0.00,75.00,No,0.00
235186,06/14/2026,46364018999493,Longyear Fund,1,10.00,0.00,10.00,No,0.00
235184,06/14/2026,46364018999493,Longyear Fund,1,10.00,0.00,10.00,No,0.00
235184,06/14/2026,46363976827077,Donor Cover Cost,1,0.59,0.00,0.59,No,0.00
235183,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235183,06/14/2026,46364019163333,Longyear Fund,1,50.00,0.00,50.00,No,0.00
235182,06/14/2026,46364018999493,Longyear Fund,1,10.00,0.00,10.00,No,0.00
235172,06/14/2026,46364018999493,Longyear Fund,1,25.00,0.00,25.00,No,0.00
235172,06/14/2026,46363976827077,Donor Cover Cost,1,1.02,0.00,1.02,No,0.00
235171,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235171,06/14/2026,46364019294405,Longyear Fund,1,160.00,0.00,160.00,No,0.00
235168,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235168,06/14/2026,46364019294405,Longyear Fund,1,160.00,0.00,160.00,No,0.00
235167,06/14/2026,46364004024517,Historic House Fund,1,1000.00,0.00,1000.00,No,0.00
235167,06/14/2026,46363976827077,Donor Cover Cost,1,29.20,0.00,29.20,No,0.00
235164,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235164,06/14/2026,46363976827077,Donor Cover Cost,1,1.46,0.00,1.46,No,0.00
235154,06/14/2026,46364004024517,Historic House Fund,1,45.00,0.00,45.00,No,0.00
235154,06/14/2026,46363976827077,Donor Cover Cost,1,1.60,0.00,1.60,No,0.00
235151,06/14/2026,46364019196101,Longyear Fund,1,100.00,0.00,100.00,No,0.00
235151,06/14/2026,46363976827077,Donor Cover Cost,1,3.19,0.00,3.19,No,0.00
235145,06/14/2026,STA-101-306,Chestnut Hill Photo Notecards,1,4.50,0.00,4.50,No,0.28
235145,06/14/2026,STA-101-306,Chestnut Hill Photo Notecards,1,4.50,0.00,4.50,No,0.28
235145,06/14/2026,GIFT-800-600,Longyear Magnetic Flashlight Keychain,1,4.50,0.00,4.50,No,0.28
235139,06/14/2026,46364037546181,Historic House Appeal,1,25.00,0.00,25.00,No,0.00
235138,06/14/2026,46364037415109,Historic House Appeal,1,50.00,0.00,50.00,No,0.00
235137,06/14/2026,46364037447877,Historic House Appeal,1,100.00,0.00,100.00,No,0.00
235136,06/14/2026,46364037447877,Historic House Appeal,1,100.00,0.00,100.00,No,0.00
235131,06/14/2026,JEWEL-100-792,Cross and Crown Plain Ring Pendants - Melissa Shipley,1,109.00,0.00,109.00,No,0.00
235131,06/14/2026,JEWEL-100-992,Sterling Silver Box Chain Necklaces,1,32.32,0.00,32.32,No,0.00
235123,06/14/2026,HH-GIFT-100-007CH,HH - Carpet Coasters - CHESTNUT HILL,1,15.00,0.00,15.00,No,0.94
235104,06/14/2026,BOOK-400-649,The Devil's Auction by William Rathvon,1,8.10,0.00,8.10,No,0.51
235104,06/14/2026,GIFT-900-102,Glass Cross & Crown Paperweight,1,23.40,0.00,23.40,No,1.47
235104,06/14/2026,STA-101-306,Chestnut Hill Photo Notecards,1,4.50,0.00,4.50,No,0.29
235104,06/14/2026,STA-100-098,Sheep Notecards,2,5.40,0.00,10.80,No,0.68
235104,06/14/2026,GIFT-700-968,All Natural Goat Milk Soap,1,7.20,0.00,7.20,No,0.45
235104,06/14/2026,GIFT-700-968,All Natural Goat Milk Soap,1,7.20,0.00,7.20,No,0.45
235104,06/14/2026,BOOK-300-496,Lectures and Articles on Christian Science by Edward A. Kimball,1,18.00,0.00,18.00,No,1.12
235104,06/14/2026,GIFT-700-968,All Natural Goat Milk Soap,1,7.20,0.00,7.20,No,0.45
235104,06/14/2026,PH-300-108,Rathvon Framed Quote,1,9.00,0.00,9.00,No,0.56
235104,06/14/2026,JEWEL-100-800,Cross and Crown Stained Glass Lapel Pin,1,6.30,0.00,6.30,No,0.38
235096,06/14/2026,,Squirrel Socks,1,19.80,0.00,19.80,No,0.00
235093,06/14/2026,BOOK-400-649,The Devil's Auction by William Rathvon,1,8.10,0.00,8.10,No,0.51
235092,06/14/2026,46364037546181,Historic House Appeal,1,25.00,0.00,25.00,No,0.00
235091,06/14/2026,46364037546181,Historic House Appeal,1,30.00,0.00,30.00,No,0.00
235090,06/14/2026,46364067397829,General Donation,1,50.00,0.00,50.00,No,0.00
235088,06/14/2026,46364037447877,Historic House Appeal,1,100.00,0.00,100.00,No,0.00
235087,06/14/2026,46364037447877,Historic House Appeal,1,100.00,0.00,100.00,No,0.00
235086,06/14/2026,46364037447877,Historic House Appeal,1,100.00,0.00,100.00,No,0.00
235085,06/14/2026,46364037447877,Historic House Appeal,1,100.00,0.00,100.00,No,0.00
